Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
56,0.825768055351327,3,0.00139864812466405,0.00169375421536377,0.00139864812466405,48,96,Shot
49,0.791563271411969,1,0.00108640009494618,0.00137247410811304,0.00108640009494618,50,96,Shot
42,0.875756465608889,1,0.00571371580075858,0.00652432043055028,0.00571371580075858,52,96,Shot
35,0.805322736067561,1,0.0110548535322595,0.013727233861844,0.0110548535322595,54,96,Shot
32,0.665783900958729,1,0.0078685166667497,0.0118184243497312,0.0078685166667497,56,96,Shot
27,0.60838689646053,1,0.00206033700734051,0.0033865571716405,0.00206033700734051,58,96,Shot
20,0.361570523491365,1,0.000198467397875994,0.000548903699227388,0.000198467397875994,60,96,Shot
13,0.119395881467639,0,0,0,0,62,96,Shot
5,0.131135016711235,0,0,0,0,64,96,Shot
3,0.193918463069152,0,0,0,0,66,96,Shot
1,0.112851135497219,0,0,0,0,68,96,Shot
1,0.0241931507251789,0,0,0,0,70,96,Shot
1,0.00190802669728802,0,0,0,0,72,96,Shot
1,0.000456699143235578,0,0,0,0,16,98,Shot
5,0.00951569062921756,0,0,0,0,18,98,Shot
14,0.0794756937595799,0,0,0,0,20,98,Shot
24,0.307911423360994,0,0,0,0,22,98,Shot
34,0.732243983124491,0,0,0,0,24,98,Shot
42,1.21480006992236,2,0.000469090001753403,0.000386145846849831,0.000469090001753403,26,98,Shot
48,1.40124889869151,3,0.00876608807594187,0.00625591076940552,0.00876608807594187,28,98,Shot
56,1.15050228526931,5,0.0690223748601383,0.0599932531589726,0.0690223748601383,30,98,Shot
56,0.88219613460015,6,0.242642119589834,0.275043281276459,0.242642119589834,32,98,Shot
67,1.00369621267591,9,0.411344670798378,0.409829852502592,0.411344670798378,34,98,Shot
71,1.06963287738799,9,0.351206788272176,0.328343299553218,0.351206788272176,36,98,Shot
73,1.24568759598934,10,0.201625441024599,0.161858753088462,0.201625441024599,38,98,Shot
72,1.99369002830734,9,0.211620162888037,0.106144967313552,0.211620162888037,40,98,Shot
63,2.58461883296991,8,0.229039245772177,0.0886162566218687,0.229039245772177,42,98,Shot
64,2.14352034296589,5,0.112506686971716,0.0524868762458518,0.112506686971716,44,98,Shot
66,1.17776248540358,5,0.0214813499053589,0.0182391188135001,0.021481349905359,46,98,Shot
60,0.630361181924962,1,0.00147590234965227,0.00234135982984428,0.00147590234965227,48,98,Shot
50,0.552646052748167,0,0,0,0,50,98,Shot
46,0.702048887653164,1,0.000314387041844911,0.000447813602975508,0.000314387041844911,52,98,Shot
39,0.749295819553149,1,0.000608273638596865,0.000811793717145807,0.000608273638596865,54,98,Shot
30,0.563721279335186,1,0.000432951124072077,0.000768023383085113,0.000432951124072077,56,98,Shot
29,0.417241216095439,1,0.000113366376545257,0.000271704645111871,0.000113366376545257,58,98,Shot
21,0.237133093710757,0,0,0,0,60,98,Shot
12,0.0751053213010548,0,0,0,0,62,98,Shot
7,0.0649111815388478,0,0,0,0,64,98,Shot
3,0.0926699156926799,0,0,0,0,66,98,Shot
1,0.0538428471280727,0,0,0,0,68,98,Shot
1,0.0115428888712806,0,0,0,0,70,98,Shot
1,0.000910346088461752,0,0,0,0,72,98,Shot
2,0.00039692154893614,0,0,0,0,16,100,Shot
8,0.00798384296760637,0,0,0,0,18,100,Shot
19,0.0708939422688063,0,0,0,0,20,100,Shot
31,0.32874338807964,0,0,0,0,22,100,Shot
37,0.896591986029336,0,0,0,0,24,100,Shot
44,1.47676941426216,0,0,0,0,26,100,Shot
54,1.56920307905383,4,0.00221188833366296,0.00140956155591833,0.00221188833366296,28,100,Shot
62,1.24716562983796,5,0.025561572649197,0.0204957321125969,0.025561572649197,30,100,Shot
61,1.06315921037518,6,0.144502134741676,0.135917681313867,0.144502134741676,32,100,Shot
64,1.31531569619869,7,0.393426175980025,0.299111595122784,0.393426175980025,34,100,Shot
81,1.48416651179187,13,0.507823669312045,0.342160846021878,0.507823669312045,36,100,Shot
76,1.57707329710632,13,0.402603115801531,0.255284974097427,0.402603115801531,38,100,Shot
78,1.99410622125323,13,0.3206725430617,0.160810161286277,0.3206725430617,40,100,Shot
82,2.11951134997254,12,0.216968860541296,0.10236739734567,0.216968860541296,42,100,Shot
72,1.65366176198489,9,0.0844270852782469,0.0510546275055118,0.0844270852782469,44,100,Shot
70,1.18057111665178,5,0.0150795742800603,0.0127731180844298,0.0150795742800603,46,100,Shot
63,0.978734945447544,2,0.00104226672171887,0.00106491213639284,0.00104226672171887,48,100,Shot
49,0.835050222483679,0,0,0,0,50,100,Shot
44,0.960546528752478,0,0,0,0,52,100,Shot
43,1.03107056229371,0,0,0,0,54,100,Shot
34,0.769766177913787,0,0,0,0,56,100,Shot
26,0.538435678543095,0,0,0,0,58,100,Shot
23,0.298655239270425,0,0,0,0,60,100,Shot
15,0.0956980797720314,0,0,0,0,62,100,Shot
10,0.0271817777794962,0,0,0,0,64,100,Shot
2,0.0177322359113464,0,0,0,0,66,100,Shot
2,0.00952747340677436,0,0,0,0,68,100,Shot
1,0.00202601247896465,0,0,0,0,70,100,Shot
1,0.000159784310146922,0,0,0,0,72,100,Shot
3,0.00122185226633392,0,0,0,0,16,102,Shot
11,0.0195903417888677,0,0,0,0,18,102,Shot
24,0.142842567602916,0,0,0,0,20,102,Shot
34,0.599441011927042,0,0,0,0,22,102,Shot
46,1.46914694328672,0,0,0,0,24,102,Shot
49,2.08240607227205,0,0,0,0,26,102,Shot
56,2.03035233880016,3,0.000417970049607567,0.000205860845736049,0.000417970049607567,28,102,Shot
67,1.66874215464367,6,0.00966758930706407,0.00579333918074864,0.00966758930706407,30,102,Shot
73,1.4637426720883,7,0.0847161433825828,0.0578763911157415,0.0847161433825828,32,102,Shot
76,1.83088814153617,12,0.312545765998209,0.170707187898423,0.312545765998209,34,102,Shot
82,2.26788792056142,13,0.522385274280346,0.230339987062072,0.522385274280346,36,102,Shot
89,2.43948907029261,14,0.57406939709589,0.235323619231068,0.57406939709589,38,102,Shot
94,2.67259361026487,16,0.56323066262041,0.210743100057248,0.56323066262041,40,102,Shot
92,2.37916249304168,14,0.378972352124453,0.159288133211931,0.378972352124453,42,102,Shot
80,1.69926003970946,10,0.14424235347014,0.0848853913464606,0.14424235347014,44,102,Shot
